game_id,referee_id
20501131,2882
20501132,2002
20501132,1168
20501132,1164
20501133,1176
20501133,1195
20501133,2534
20501134,2883
20501134,1190
20501134,1830
20501135,2529
20501135,1198
20501135,1153
20501136,1161
20501136,2878
20501136,1194
20501137,1163
20501137,1148
20501137,2882
20501138,2005
20501138,1152
20501138,1179
20501140,1184
20501140,1195
20501140,2148
20501141,1151
20501141,1189
20501141,1142
20501142,2716
20501142,1174
20501142,1185
20501143,1826
20501143,1188
20501143,2530
20501144,2714
20501144,1146
20501144,1147
20501145,1363
20501145,1201
20501145,1167
20501146,2715
20501146,1203
20501146,1155
20501147,2002
20501147,1164
20501147,1168
20501148,1179
20501148,1180
20501148,1152
20501149,1147
20501149,1159
20501149,1193
20501150,1194
20501150,1198
20501150,2882
20501151,1161
20501151,1363
20501151,2883
20501152,1162
20501152,1174
20501152,2005
20501153,1153
20501153,1662
20501153,1664
20501155,1154
20501155,1148
20501155,2534
20501156,1194
20501156,1188
20501156,1189
20501157,2532
20501157,1176
20501157,1200
20501158,1142
20501158,1151
20501158,1201
20501159,1146
20501159,2004
20501159,1195
20501160,2001
20501160,1179
20501160,1152
20501161,1169
20501161,1150
20501161,1185
20501162,1168
20501162,1164
20501162,2002
20501163,2883
20501163,1193
20501163,1176
20501164,1203
20501164,2714
20501164,1155
20501165,2003
20501165,1167
20501165,1199
20501166,1147
20501166,1198
20501166,2716
20501167,1192
20501167,2530
20501167,1156
20501168,1184
20501168,1163
20501168,1148
20501169,1830
20501169,2529
20501169,1190
20501170,2147
20501170,1363
20501170,1174
20501171,1154
20501171,1204
20501171,2534
20501172,1664
20501172,1153
20501172,1662
20501173,2001
20501173,1179
20501173,1152
20501174,1142
20501174,1189
20501174,1151
20501175,2529
20501175,1200
20501175,1830
20501176,1664
20501176,1180
20501176,1150
20501177,1198
20501177,1826
20501177,2715
20501178,2147
20501178,1174
20501178,1156
20501179,1146
20501179,1195
20501179,2878
20501180,2530
20501180,1188
20501180,1147
20501181,1168
20501181,1164
20501181,2002
20501182,2004
20501182,1148
20501182,1163
20501183,1203
20501183,1155
20501183,1185
20501184,1190
20501184,1176
20501184,2532
20501186,1153
20501186,1662
20501186,2148
20501187,1199
20501187,1159
20501187,1167
20501188,1184
20501188,2001
20501188,1151
20501189,2882
20501189,1164
20501189,1168
20501190,1195
20501190,2004
20501190,1146
20501191,1185
20501191,1155
20501191,1203
20501192,1192
20501192,2005
20501192,1194
20501193,1363
20501193,2003
20501193,1161
20501194,1150
20501194,1664
20501194,1826
20501196,1167
20501196,1199
20501196,1159
20501197,1198
20501197,2715
20501197,1153
20501198,1204
20501198,2878
20501198,1163
20501199,1662
20501199,1147
20501199,2716
20501201,2148
20501201,1193
20501201,1194
20501202,2534
20501202,1200
20501202,1201
20501204,1188
20501204,1156
20501204,1154
20501205,2004
20501205,1176
20501205,1190
20501207,1179
20501207,1152
20501207,2532
20501208,1164
20501208,2001
20501208,1168
20501209,1201
20501209,1193
20501209,1200
20501210,2002
20501210,1161
20501210,1363
20501211,2005
20501211,1192
20501211,1151
20501212,1148
20501212,2534
20501212,1142
20501213,1664
20501213,1826
20501213,1150
20501215,1168
20501215,1184
20501215,1164
20501216,2003
20501216,1161
20501216,1363
20501217,1152
20501217,1179
20501217,2530
20501218,1147
20501218,1169
20501218,1198
20501219,1156
20501219,1174
20501219,2147
20501220,1150
20501220,2529
20501220,1826
20501221,2883
20501221,1176
20501221,1190
20501222,1155
20501222,1203
20501222,2716
20501223,1184
20501223,1146
20501223,1154
20501224,1662
20501224,2715
20501224,1153
20501225,1195
20501225,1148
20501225,2004
20501226,1163
20501226,1204
20501226,1189
20501227,2002
20501227,1167
20501227,1199
20501228,1200
20501228,1193
20501228,1201
20501229,1151
20501229,1194
20501229,1192
20501230,2878
20501230,1180
20501230,1185
20600001,1204
20600001,1156
20600001,1163
20600002,1167
20600002,1199
20600002,2715
20600003,1151
20600003,1204
20600003,1161
20600004,1168
20600004,2714
20600004,2532
20600005,2002
20600005,1193
20600005,1164
20600006,1662
20600006,1194
20600006,1363
20600007,1189
20600007,1150
20600007,1201
20600008,1174
20600008,2530
20600008,1165
20600009,1152
20600009,1159
20600009,1180
20600010,2534
20600010,1176
20600010,1192
20600011,1664
20600011,1195
20600011,1153
20600012,1154
20600012,2001
20600012,2004
20600013,1162
20600013,1147
20600013,2883
20600014,1155
20600014,1188
20600014,1830
20600015,1179
20600015,1200
20600015,2148
20600016,1203
20600016,1826
20600016,1190
20600017,1199
20600017,2715
20600017,1167
20600018,1363
20600018,1662
20600018,1195
20600019,1201
20600019,1150
20600019,1181
20600020,1664
20600020,1153
20600020,1185
20600021,1163
20600021,1151
20600021,1204
20600023,1159
20600023,1174
20600023,1193
20600024,2530
20600024,1152
20600024,1165
20600025,1176
20600025,2002
20600025,1192
20600026,2003
20600026,1148
20600026,1142
20600028,2716
20600028,1179
20600028,1200
20600029,1155
20600029,1830
20600029,1188
20600030,2001
20600030,2004
20600030,1154
20600031,1201
20600031,1164
20600031,2534
20600032,1150
20600032,1146
20600032,2878
20600033,1826
20600033,2714
20600033,1190
20600034,2529
20600034,1180
20600034,1184
20600035,2005
20600035,1185
20600035,1203
20600036,2534
20600036,1161
20600036,2532
20600036,1156
20600037,1155
20600037,1830
20600037,1188
20600038,2715
20600038,1167
20600038,1199
20600039,1147
20600039,1162
20600039,2883
20600040,1151
20600040,1204
20600040,1163
20600041,1195
20600041,1662
20600041,1363
20600042,1153
20600042,1168
20600042,2882
20600043,2002
20600043,1176
20600043,1192
20600045,1148
20600045,1200
20600045,2530
20600046,1162
20600046,1185
20600046,2003
20600047,2001
20600047,1146
20600047,1180
20600048,1159
20600048,1152
20600048,1165
20600049,2715
20600049,1167
20600049,1199
20600050,1830
20600050,1188
20600050,1155
20600052,1363
20600052,1163
20600052,1662
20600053,1156
20600053,1203
20600053,2003
20600055,1147
20600055,2716
20600055,1204
20600056,1826
20600056,2714
20600056,1190
20600057,2005
20600057,1142
20600057,1184
20600058,2882
20600058,1168
20600058,1153
20600059,1363
20600059,1154
20600059,1179
20600061,2883
20600061,1176
20600061,1185
20600062,1198
20600062,2529
20600062,1192
20600063,1826
20600063,1190
20600063,2714
20600065,2532
20600065,1151
20600065,1161
20600066,1164
20600066,1201
20600066,2878
20600067,1174
20600067,2148
20600067,1146
20600068,1150
20600068,1189
20600068,1193
20600069,1200
20600069,1179
20600069,2530
20600071,1189
20600071,1193
20600071,1150
20600072,2716
20600072,1148
20600072,1154
20600073,1165
20600073,1155
20600073,2001
20600074,2715
20600074,1192
20600074,1198
20600075,1662
20600075,2714
20600075,1203
20600077,2882
20600077,1153
20600077,1168
20600078,1199
20600078,1176
20600078,2534
20600079,1152
20600079,1180
20600079,1159
20600080,1161
20600080,1151
20600080,2532
20600082,1199
20600082,2534
20600082,1826
20600083,1203
20600083,1162
20600083,2714
20600084,1195
20600084,1204
20600084,1189
20600086,1155
20600086,1188
20600086,1184
20600087,2716
20600087,1148
20600087,1200
20600088,1146
20600088,1174
20600088,2148
20600089,1151
20600089,1161
20600089,2532
20600091,2882
20600091,1168
20600091,1153
20600092,2529
20600092,1192
20600092,2002
20600093,1142
20600093,2005
20600093,1179
20600094,1190
20600094,1185
20600094,2003
20600095,1156
20600095,1664
20600095,1163
20600096,1662
20600096,1363
20600096,1180
20600097,1154
20600097,1830
20600097,2004
20600098,1151
20600098,1188
20600098,1204
20600099,2529
20600099,2002
20600099,1167
20600100,2148
20600100,1146
20600100,1174
20600101,1830
20600101,2882
20600101,1161
20600102,2005
20600102,1184
20600102,1195
20600103,1150
20600103,1193
20600103,2534
20600104,2883
20600104,1826
20600104,1155
20600105,1363
20600105,1147
20600105,1162
20600106,1190
20600106,1185
20600106,2003
20600109,1176
20600109,1192
20600109,2715
20600110,1198
20600110,1167
20600110,1189
20600112,1201
20600112,2878
20600112,1164
20600113,2534
20600113,1199
20600113,1150
20600114,1147
20600114,1162
20600114,1363
20600115,1163
20600115,1156
20600115,1664
20600116,1185
20600116,1156
20600116,1190
20600116,2003
20600117,2714
20600117,1203
20600117,1193
20600119,1174
20600119,2148
20600119,1148
20600120,1164
20600120,2878
20600120,1199
20600121,1146
20600121,1189
20600121,1176
20600122,2716
20600122,1154
20600122,1168
20600123,2004
20600123,1200
20600123,1188
20600124,2534
20600124,1201
20600124,1203
20600125,2005
20600125,1662
20600125,1142
20600126,1151
20600126,2532
20600126,1153
20600127,2002
20600127,1150
20600127,1204
20600128,1152
20600128,2530
20600128,1179
20600131,1185
20600131,2003
20600131,1190
20600132,1161
20600132,1830
20600132,2882
20600135,1147
20600135,2529
20600135,1826
20600137,1662
20600137,2005
20600137,1142
20600138,2714
20600138,1162
20600138,1184
20600139,1156
20600139,1163
20600139,1363
20600140,1192
20600140,1198
20600140,2002
20600142,1152
20600142,2530
20600142,1179
20600145,1161
20600145,1830
20600145,2882
20600146,1189
20600146,1199
20600146,1167
20600147,1201
20600147,1192
20600147,2529
20600148,1159
20600148,1165
20600148,1180
20600150,2714
20600150,1184
20600150,1162
20600151,2882
20600151,1161
20600151,1826
20600153,1185
20600153,1190
20600153,1363
20600154,1156
20600154,1163
20600154,1664
20600155,2878
20600155,1193
20600155,1199
20600156,1198
20600156,2003
20600156,1164
20600157,1153
20600157,1151
20600157,2532
20600158,2004
20600158,1155
20600158,2530
20600159,1174
20600159,1179
20600159,2001
20600160,2005
20600160,1154
20600160,1146
20600162,2534
20600162,1193
20600162,1167
20600163,1150
20600163,1176
20600163,1189
20600164,2003
20600164,1162
20600164,1662
20600165,1168
20600165,1664
20600165,1163
20600166,2002
20600166,1164
20600166,1201
20600167,1159
20600167,1180
20600167,1165
20600168,1198
20600168,2529
20600168,1192
20600169,1194
20600169,1184
20600169,2714
20600170,1204
20600170,1195
20600170,1188
20600171,1190
20600171,1185
20600171,2883
20600172,1162
20600172,1662
20600172,2714
20600173,2882
20600173,1151
20600173,1156
20600174,1168
20600174,2001
20600174,1155
20600175,2716
20600175,1184
20600175,1152
20600176,2715
20600176,1150
20600176,1199
20600177,2003
20600177,2004
20600177,1142
20600178,1146
20600178,1203
20600178,2530
20600180,1176
20600180,1193
20600180,2534
20600181,1188
20600181,1204
20600181,1195
20600182,1180
20600182,1165
20600182,1159
20600183,1148
20600183,1200
20600183,2148
20600184,1662
20600184,2883
20600184,1190
20600185,1150
20600185,2715
20600185,1199
20600186,2529
20600186,1192
20600186,1201
20600187,1156
20600187,2532
20600187,1153
20600188,1363
20600188,1185
20600188,1194
20600190,1159
20600190,1154
20600190,1179
20600191,1188
20600191,1204
20600191,1151
20600193,1176
20600193,2534
20600193,1193
20600195,1167
20600195,1189
20600195,2002
20600196,1180
20600196,2530
20600196,1165
20600197,1147
20600197,1148
20600197,2005
20600198,1146
20600198,1174
20600198,2001
20600199,1826
20600199,1664
20600199,1200
20600200,2529
20600200,1192
20600200,1201
20600201,1154
20600201,1179
20600201,1159
20600202,1193
20600202,2534
20600202,1176
20600203,1200
20600203,1148
20600203,2148
20600204,1167
20600204,2715
20600204,2530
20600205,2003
20600205,1162
20600205,2002
20600206,1830
20600206,1153
20600206,2532
20600208,1198
20600208,2878
20600208,1164
20600210,1826
20600210,1147
20600210,2005
20600211,2001
20600211,1174
20600211,1146
20600212,1193
20600212,1176
20600212,2534
20600213,1830
20600213,1161
20600213,2532
20600214,1142
20600214,1203
20600214,2714
20600216,1190
20600216,1184
20600216,2883
20600217,2882
20600217,1155
20600217,1168
20600218,1664
20600218,1163
20600218,1146
20600219,1189
20600219,1150
20600219,1199
20600220,1156
20600220,2001
20600220,1174
20600221,2005
20600221,1826
20600221,1147
20600222,1151
20600222,1188
20600222,1153
20600223,1189
20600223,1163
20600223,1199
20600224,2716
20600224,1200
20600224,1165
20600225,1203
20600225,1142
20600225,2714
20600226,1159
20600226,1199
20600226,1148
20600228,1192
20600228,2529
20600228,1193
20600229,1184
20600229,1830
20600229,1167
20600231,2148
20600231,1174
20600231,1179
20600232,1204
20600232,1156
20600232,1155
20600233,1176
20600233,1201
20600233,2716
20600233,2534
20600234,2716
20600234,1148
20600234,1200
20600235,1363
20600235,1662
20600235,1147
20600236,2715
20600236,1198
20600236,1164
20600237,1152
20600237,2001
20600237,2004
20600238,1146
20600238,1154
20600238,1159
20600239,1151
20600239,1188
20600239,1153
20600240,1664
20600240,1163
20600240,1156
20600241,2003
20600241,1161
20600241,1185
20600242,1190
20600242,1179
20600242,2148
20600243,2882
20600243,1168
20600243,1155
20600244,1363
20600244,1165
20600244,1203
20600245,2529
20600245,2002
20600245,1193
20600245,1192
20600246,1190
20600246,1185
20600246,2003
20600247,2883
20600247,1142
20600247,1162
20600248,1826
20600248,2005
20600248,1147
20600249,1159
20600249,1146
20600249,1200
20600250,2878
20600250,1199
20600250,1150
20600251,1830
20600251,2001
20600251,1164
20600252,1167
20600252,2004
20600252,2715
20600253,2882
20600253,1161
20600253,1168
20600254,2883
20600254,1162
20600254,1142
20600255,1151
20600255,1188
20600255,1153
20600256,2714
20600256,1203
20600256,1662
20600257,1148
20600257,1174
20600257,2148
20600259,1204
20600259,1154
20600259,2530
20600260,2882
20600260,1161
20600260,1168
20600261,1146
20600261,1151
20600261,2716
20600262,1152
20600262,1176
20600262,1179
20600263,1193
20600263,1164
20600263,1198
20600264,1662
20600264,1188
20600264,1155
20600265,1199
20600265,2534
20600265,1150
20600266,1664
20600266,1195
20600266,1830
20600267,1201
20600267,1189
20600267,1200
20600268,2532
20600268,1163
20600268,1156
20600269,1142
20600269,2883
20600269,1162
20600270,2715
20600270,1167
20600270,2002
20600271,1192
20600271,1201
20600271,2878
20600272,1174
20600272,1148
20600272,2148
20600273,1165
20600273,2530
20600273,1154
20600274,2004
20600274,2001
20600274,1152
20600278,2003
20600278,1188
20600278,1153
20600279,1148
20600279,2148
20600279,1174
20600280,1195
20600280,1156
20600280,1664
20600281,1147
20600281,1826
20600281,2005
20600282,1204
20600282,1185
20600282,1163
20600283,2002
20600283,1198
20600283,1167
20600284,1203
20600284,1363
20600284,1662
20600285,1142
20600285,1162
20600285,2883
20600286,1830
20600286,1155
20600286,2882
20600287,1152
20600287,2001
20600287,1179
20600288,1184
20600288,1190
20600288,2714
20600289,1192
20600289,1201
20600289,2878
20600290,1188
20600290,1163
20600290,1204
20600291,1147
20600291,2004
20600291,1826
20600292,1150
20600292,2534
20600292,1176
20600293,2532
20600293,1161
20600293,1168
20600296,1155
20600296,1148
20600296,1664
20600297,2715
20600297,1167
20600297,2002
20600298,1662
20600298,1363
20600298,1203
20600299,1198
20600299,1164
20600299,2529
20600300,1190
20600300,1162
20600300,1826
20600301,1156
20600301,2532
20600301,1161
20600302,1664
20600302,1195
20600302,1830
20600303,1204
20600303,1176
20600303,1163
20600304,2003
20600304,1142
20600304,1159
20600306,1201
20600306,2878
20600306,1192
20600307,1150
20600307,2002
20600307,1363
20600308,1200
20600308,2530
20600308,1165
20600309,1152
20600309,1146
20600309,2004
20600310,1151
20600310,2001
20600310,1188
20600311,2003
20600311,1142
20600311,1184
20600312,1164
20600312,1198
20600312,2529
20600313,1156
20600313,2005
20600313,1195
20600314,1664
20600314,1176
20600314,1193
20600315,1174
20600315,2004
20600315,2715
20600316,2534
20600316,1190
20600316,1184
20600317,1159
20600317,1662
20600317,1199
20600318,1162
20600318,1185
20600318,1203
20600319,2883
20600319,1826
20600319,1147
20600320,1179
20600320,1154
20600320,2716
20600321,1363
20600321,1189
20600321,1161
20600322,2882
20600322,1830
20600322,1180
20600323,1155
20600323,2714
20600323,1148
20600324,1192
20600324,2878
20600324,1201
20600326,1167
20600326,2534
20600326,1176
20600327,2532
20600327,1151
20600327,1161
20600328,1204
20600328,1163
20600328,1188
20600329,1662
20600329,1363
20600329,1190
20600331,1826
20600331,1147
20600331,2003
20600332,1179
20600332,2716
20600332,1154
20600333,1185
20600333,1162
20600333,2005
20600334,1151
20600334,1148
20600334,2714
20600335,1155
20600335,1830
20600335,2882
20600337,1189
20600337,1192
20600337,1193
20600338,1152
20600338,2004
20600338,2001
20600339,2878
20600339,1163
20600339,1201
20600340,1180
20600340,1664
20600340,2148
20600341,1162
20600341,2003
20600341,1147
20600342,2005
20600342,1190
20600342,1826
20600343,1164
20600343,1198
20600343,2529
20600344,1185
20600344,1142
20600344,2883
20600345,1199
20600345,1146
20600345,2882
20600347,1176
20600347,1167
20600347,2534
20600348,1184
20600348,2714
20600348,1203
20600349,2715
20600349,1150
20600349,2002
20600350,1204
20600350,1195
20600350,1188
20600351,2716
20600351,1179
20600351,1154
20600353,1189
20600353,1193
20600353,1192
20600354,2530
20600354,1165
20600354,1200
20600355,1152
20600355,2004
20600355,2001
20600356,1203
20600356,2003
20600356,1150
20600357,1162
20600357,2714
20600357,1190
20600358,1148
20600358,2529
20600358,1164
20600359,1204
20600359,1163
20600359,2532
20600360,1195
20600360,1188
20600360,1156
20600361,2004
20600361,1152
20600361,2001
20600362,1363
20600362,1161
20600362,1162
20600363,1189
20600363,1193
20600363,1192
20600364,1154
20600364,2716
20600364,1179
20600365,1168
20600365,1204
20600365,1163
20600366,1826
20600366,1203
20600366,2883
20600367,1161
20600367,2532
20600367,1151
20600369,1142
20600369,1199
20600369,2534
20600370,1363
20600370,1184
20600370,1190
20600371,1201
20600371,2529
20600371,1176
20600372,1147
20600372,2714
20600372,1662
20600373,2878
20600373,1199
20600373,1201
20600374,1152
20600374,2001
20600374,2004
20600376,1156
20600376,1664
20600376,1195
20600377,1826
20600377,1147
20600377,2714
20600378,1189
20600378,1192
20600378,1193
20600379,1185
20600379,1142
20600379,2883
20600381,1155
20600381,1168
20600381,1151
20600382,1184
20600382,2003
20600382,1203
20600383,2532
20600383,1161
20600383,1156
20600384,2534
20600384,1176
20600384,1164
20600386,2715
20600386,2002
20600386,1199
20600387,2530
20600387,1154
20600387,1179
20600388,1204
20600388,1163
20600388,1363
20600389,2148
20600389,1200
20600389,1165
20600390,2878
20600390,1193
20600390,1201
20600391,1159
20600391,1146
20600391,1180
20600392,2005
20600392,1142
20600392,1184
20600394,1162
20600394,2883
20600394,1185
20600395,1179
20600395,1155
20600395,2001
20600396,2003
20600396,1190
20600396,2004
20600398,1163
20600398,1204
20600398,1664
20600399,1147
20600399,1189
20600399,1662
20600400,2716
20600400,1148
20600400,1152
20600401,1161
20600401,2532
20600401,1156
20600402,1150
20600402,2878
20600402,1201
20600403,1826
20600403,1154
20600403,1165
20600404,1161
20600404,2532
20600404,1156
20600405,1146
20600405,2883
20600405,1190
20600406,2715
20600406,1150
20600406,1199
20600407,2005
20600407,1185
20600407,1162
20600408,1151
20600408,1195
20600408,1188
20600410,1148
20600410,2530
20600410,1180
20600412,1198
20600412,2878
20600412,1203
20600413,2714
20600413,1184
20600413,1147
20600414,1363
20600414,1662
20600414,1200
20600415,1176
20600415,2529
20600415,2004
20600416,1165
20600416,2716
20600416,1154
20600417,1189
20600417,1146
20600417,1167
20600418,2534
20600418,1192
20600418,1201
20600419,1204
20600419,1163
20600419,1664
20600420,1830
20600420,1161
20600420,2532
20600421,2883
20600421,1190
20600421,1826
20600422,1199
20600422,2715
20600422,1150
20600423,1174
20600423,1148
20600423,2530
20600424,2882
20600424,1168
20600424,1155
20600425,1147
20600425,1184
20600425,2714
20600426,1200
20600426,1179
20600426,1159
20600427,1193
20600427,2878
20600427,1164
20600428,1662
20600428,1203
20600428,1363
20600429,2532
20600429,1830
20600429,1161
20600430,1162
20600430,1204
20600430,1664
20600431,1151
20600431,1195
20600431,1188
20600433,2529
20600433,1150
20600433,1156
20600434,1189
20600434,2004
20600434,1176
20600435,1159
20600435,1179
20600435,1193
20600436,2148
20600436,1146
20600436,1180
20600437,1199
20600437,1164
20600437,2002
20600438,2530
20600438,1174
20600438,1148
20600439,1184
20600439,1147
20600439,2714
20600440,1167
20600440,1198
20600440,2534
20600441,2882
20600441,1155
20600441,1168
20600442,1156
20600442,1151
20600442,1188
20600443,2715
20600443,1150
20600443,1826
20600444,2001
20600444,1154
20600444,1165
20600445,2003
20600445,1201
20600445,1162
20600446,1664
20600446,1204
20600446,1200
20600447,2004
20600447,1189
20600447,1176
20600448,2878
20600448,1199
20600448,2002
20600449,1148
20600449,1174
20600449,2530
20600450,2714
20600450,1147
20600450,1363
20600451,1830
20600451,2532
20600451,1195
20600452,1662
20600452,2883
20600452,1203
20600453,1180
20600453,1146
20600453,2148
20600454,1192
20600454,1193
20600454,2878
20600455,2005
20600455,1190
20600455,1185
20600456,2882
20600456,1155
20600456,1168
20600457,2534
20600457,1198
20600457,1167
20600459,1185
20600459,1190
20600459,2005
20600461,1159
20600461,1180
20600461,1174
20600463,1155
20600463,2716
20600463,1168
20600464,1148
20600464,1176
20600464,2529
20600465,1167
20600465,1198
20600465,2534
20600466,1664
20600466,1150
20600466,1204
20600467,1363
20600467,1662
20600467,1203
20600468,1201
20600468,1195
20600468,2878
20600469,1188
20600469,2714
20600469,1162
20600470,1161
20600470,2532
20600470,2002
20600471,2001
20600471,2004
20600471,1174
20600472,2716
20600472,1193
20600472,1152
20600473,2882
20600473,2003
20600473,1151
20600474,1185
20600474,1190
20600474,2005
20600476,2004
20600476,1152
20600476,1148
20600477,2530
20600477,1180
20600477,1146
20600478,1826
20600478,1142
20600478,2883
20600479,1162
20600479,2001
20600479,2714
20600480,1192
20600480,2716
20600480,1189
20600481,1159
20600481,1174
20600481,1198
20600482,1195
20600482,1193
20600482,2878
20600483,2529
20600483,2002
20600483,1150
20600484,1167
20600484,2882
20600484,1168
20600485,1363
20600485,1203
20600485,1662
20600486,2003
20600486,1830
20600486,1190
20600487,1176
20600487,2715
20600487,1201
20600488,1664
20600488,1163
20600488,1156
20600490,1154
20600490,1179
20600490,2148
20600491,1830
20600491,1174
20600491,1159
20600492,1363
20600492,1203
20600492,1662
20600493,2715
20600493,1150
20600493,1201
20600494,1162
20600494,2714
20600494,1146
20600495,1156
20600495,1664
20600495,1163
20600496,1155
20600496,1188
20600496,1151
20600497,2883
20600497,1826
20600497,1142
20600498,2534
20600498,2002
20600498,1190
20600499,2001
20600499,1167
20600499,1168
20600500,2878
20600500,1198
20600500,1192
20600501,1176
20600501,1189
20600501,1193
20600502,1204
20600502,1161
20600502,2532
20600503,2148
20600503,1179
20600503,1154
20600504,1152
20600504,2004
20600504,2716
20600505,1168
20600505,1180
20600505,2530
20600506,2005
20600506,1174
20600506,1148
20600507,1188
20600507,1155
20600507,1151
20600508,1195
20600508,1664
20600508,1830
20600509,1198
20600509,1176
20600509,2534
20600510,2005
20600510,1142
20600510,1185
20600511,1203
20600511,1363
20600511,1662
20600512,1189
20600512,2002
20600512,1150
20600513,1161
20600513,1204
20600513,2532
20600514,1152
20600514,2004
20600514,2716
20600515,1154
20600515,1179
20600515,2148
20600516,2003
20600516,1185
20600516,1142
20600517,1826
20600517,2883
20600517,1203
20600518,1163
20600518,1830
20600518,1664
20600519,2715
20600519,1192
20600519,1176
20600520,1167
20600520,1193
20600520,1184
20600521,1159
20600521,1198
20600521,1174
20600522,1199
20600522,1164
20600522,2534
20600523,2530
20600523,1200
20600523,1146
20600524,2714
20600524,1162
20600524,1147
20600525,2004
20600525,2001
20600525,1180
20600526,1155
20600526,1151
20600526,1188
20600528,1159
20600528,1826
20600528,1190
20600529,1195
20600529,1150
20600529,2882
20600530,1167
20600530,2529
20600530,1193
20600531,2005
20600531,1189
20600531,1164
20600532,1190
20600532,2003
20600532,2883
20600533,1664
20600533,1830
20600533,1163
20600534,1185
20600534,2716
20600534,1142
20600536,1184
20600536,1363
20600536,1174
20600537,1204
20600537,1161
20600537,2532
20600538,1162
20600538,2714
20600538,1147
20600539,2878
20600539,1150
20600539,1198
20600540,1192
20600540,2002
20600540,2715
20600541,2001
20600541,1180
20600541,1148
20600542,1142
20600542,2003
20600542,1159
20600543,1155
20600543,1188
20600543,1151
20600544,1146
20600544,1200
20600544,2530
20600545,1201
20600545,1176
20600545,2529
20600546,2004
20600546,2534
20600546,1164
20600547,1142
20600547,2883
20600547,1662
20600548,1199
20600548,1198
20600548,1662
20600549,1162
20600549,1147
20600549,2714
20600550,2882
20600550,2002
20600550,1195
20600551,1148
20600551,1161
20600551,2878
20600552,1168
20600552,1664
20600552,1163
20600553,1192
20600553,1199
20600553,2715
20600554,2878
20600554,2001
20600554,1152
20600555,1188
20600555,1155
20600555,1830
20600556,1162
20600556,1826
20600556,2005
20600557,1156
20600557,2532
20600557,1164
20600558,1146
20600558,2530
20600558,1200
20600559,1201
20600559,1154
20600559,2529
20600560,1174
20600560,2534
20600560,2004
20600561,1168
20600561,1204
20600561,1163
20600562,1150
20600562,2714
20600562,1185
20600563,1167
20600563,1193
20600563,1189
20600564,2882
20600564,1147
20600564,1195
20600565,1151
20600565,1664
20600565,1161
20600566,1190
20600566,1662
20600566,2005
20600566,2003
20600567,2715
20600567,1192
20600567,1185
20600568,1199
20600568,2529
20600568,1198
20600569,1826
20600569,2005
20600569,1162
20600570,2001
20600570,1154
20600570,1179
20600572,1204
20600572,1168
20600572,1163
20600573,1188
20600573,1161
20600573,1151
20600574,2004
20600574,2002
20600574,1174
20600575,1155
20600575,1664
20600575,1156
20600576,2003
20600576,1662
20600576,1190
20600577,1189
20600577,1193
20600577,1167
20600578,1195
20600578,1200
20600578,2882
20600579,1152
20600579,1179
20600579,2001
20600580,1363
20600580,1148
20600580,1142
20600581,1662
20600581,2883
20600581,1147
20600582,1201
20600582,2878
20600582,1150
20600583,2148
20600583,1148
20600583,1154
20600584,2005
20600584,1826
20600584,1162
20600585,1151
20600585,2534
20600585,1199
20600586,1164
20600586,1176
20600586,2715
20600587,1156
20600587,1155
20600587,2532
20600588,1190
20600588,2003
20600588,1185
20600589,1146
20600589,2530
20600589,1174
20600590,1198
20600590,1200
20600590,2716
20600591,1189
20600591,1193
20600591,1167
20600592,1204
20600592,1163
20600592,1664
20600593,1199
20600593,1188
20600593,1151
20600594,2883
20600594,1190
20600594,1185
20600595,1176
20600595,1150
20600595,2878
20600596,1662
20600596,2715
20600596,1192
20600597,2714
20600597,1168
20600597,1147
20600599,1152
20600599,1179
20600599,2148
20600600,1142
20600600,1363
20600600,2004
20600601,2530
20600601,1146
20600601,1174
20600602,2534
20600602,1830
20600602,1161
20600603,2005
20600603,1162
20600603,1826
20600604,1193
20600604,1167
20600604,1189
20600605,1200
20600605,1198
20600605,2716
20600606,1156
20600606,1195
20600606,2148
20600608,1830
20600608,1161
20600608,2532
20600611,1148
20600611,1159
20600611,1154
20600612,1200
20600612,2716
20600612,1664
20600613,1146
20600613,2530
20600613,1174
20600614,2004
20600614,1163
20600614,1204
20600615,1142
20600615,1662
20600615,2003
20600616,1151
20600616,1168
20600616,2882
20600617,2878
20600617,1150
20600617,1199
20600618,1363
20600618,1147
20600618,1185
20600619,1201
20600619,1164
20600619,2529
20600620,1146
20600620,1174
20600620,2530
20600621,1152
20600621,2001
20600621,1185
20600622,1363
20600622,1155
20600622,2883
20600623,1147
20600623,2532
20600623,1156
20600624,1148
20600624,2148
20600624,1180
20600625,1193
20600625,1192
20600625,2534
20600626,1142
20600626,2714
20600626,1162
20600627,1204
20600627,1195
20600627,1198
20600628,1826
20600628,2005
20600628,1190
20600629,1159
20600629,1154
20600629,2004
20600631,1188
20600631,1161
20600631,1179
20600632,2715
20600632,1167
20600632,1193
20600634,1142
20600634,1189
20600634,2714
20600635,1200
20600635,2001
20600635,1198
20600636,1156
20600636,1204
20600636,1155
20600637,1185
20600637,1363
20600637,1152
20600638,1150
20600638,2534
20600638,2002
20600639,1195
20600639,1168
20600639,2882
20600641,1148
20600641,2148
20600641,1180
20600642,1162
20600642,2883
20600642,1662
20600643,1830
20600643,1161
20600643,1188
20600644,1201
20600644,2529
20600644,1164
20600645,2004
20600645,1154
20600645,1159
